Scenario_ID,Topology,Node_Count,Node_Density_nodes_per_km2,Terrain_Size_m,Node_Speed_mps,Traffic_Rate_bps,Packet_Size_bytes,TTL,Wait_Time_s,Retry_Attempts,Route_Expiry_s,Buffer_Size_packets,Thresh_Min,Thresh_Max,Drop_Probability,Source_Node,Destination_Node,Initial_Hops,AODV-AERS1_Throughput_Mbps,AODV-AERS1_PDR,AODV-AERS1_E2E_Delay_ms,AODV-AERS1_TxPackets,AODV-AERS1_RxPackets,AODV-AERS2_Throughput_Mbps,AODV-AERS2_PDR,AODV-AERS2_E2E_Delay_ms,AODV-AERS2_TxPackets,AODV-AERS2_RxPackets,AODV-AERS3_Throughput_Mbps,AODV-AERS3_PDR,AODV-AERS3_E2E_Delay_ms,AODV-AERS3_TxPackets,AODV-AERS3_RxPackets,OLSR_Throughput_Mbps,OLSR_PDR,OLSR_E2E_Delay_ms,OLSR_TxPackets,OLSR_RxPackets,DSDV_Throughput_Mbps,DSDV_PDR,DSDV_E2E_Delay_ms,DSDV_TxPackets,DSDV_RxPackets,AODV_Throughput_Mbps,AODV_PDR,AODV_E2E_Delay_ms,AODV_TxPackets,AODV_RxPackets,Optimal_Protocol_Throughput,Optimal_Protocol_PDR,Optimal_Protocol_Delay,Winning_Throughput_Mbps,Winning_PDR,Winning_Delay_ms
157,HOTSPOT,63,241.383862,510.876774,8.887066,247245,1243,7,2.448855,4,3.600031,154,23,77,0.10319,59,61,3,0.168111,0.666667,58.117386,372,248,0,0,-1,372,0,0.122694,0.486559,104.287639,372,181,0.100324,0.475884,69.899993,311,148,0.112526,0.446237,41.294565,372,166,0.13015,0.516129,171.901656,372,192,AODV-AERS1,AODV-AERS1,DSDV,0.168111,0.666667,41.294565
297,HOTSPOT,58,49.961812,1077.444498,3.39647,919315,169,14,3.477526,4,3.089028,38,6,19,0.14236,56,57,8,0.371201,0.346407,457.571299,10199,3533,0,0,-1,10199,0,0,0,-1,10199,0,0.067873,0.135146,628.12149,4780,646,0,0,-1,10199,0,0.398728,0.372095,463.579996,10199,3795,AODV,AODV,AODV-AERS1,0.398728,0.372095,457.571299
860,TWO_CLUSTER,22,18.816048,1081.302331,12.850116,100681,191,11,3.125033,1,2.049059,86,11,40,0.192656,18,21,5,0.101733,0.881579,9.018666,988,871,0.09344,0.809717,7.150615,988,800,0.095309,0.825911,11.12106,988,816,0.024762,0.270408,10.672426,784,212,0.089235,0.773279,5.407082,988,764,0.102083,0.884615,9.043137,988,874,AODV,AODV,DSDV,0.102083,0.884615,5.407082
847,GRID,41,15.151916,1644.970628,1.868224,111642,1258,20,1.58579,2,3.601878,75,16,52,0.111759,6,35,18,0.021948,0.192771,562.337917,166,32,0,0,-1,166,0,0.021262,0.186747,581.103929,166,31,0,0,-1,0,0,0,0,-1,166,0,0.021262,0.186747,583.734674,166,31,AODV-AERS1,AODV-AERS1,AODV-AERS1,0.021948,0.192771,562.337917
916,RING,32,31.024447,1015.60063,15.780187,197138,149,11,0.514873,4,2.545637,180,26,108,0.153735,0,17,4,0.203904,0.870968,3.477673,2480,2160,0.138296,0.590726,8.397609,2480,1465,0,0,-1,2480,0,0.052675,0.277061,116.664929,2014,558,0.193614,0.827016,15.286122,2480,2051,0.057206,0.244355,3.099436,2480,606,AODV-AERS1,AODV-AERS1,AODV,0.203904,0.870968,3.099436
582,RANDOM,45,105.085805,654.386346,12.692524,227952,367,10,1.884115,2,1.404792,38,6,20,0.080484,36,39,4,0.203504,0.829897,12.563828,1164,966,0.159053,0.648625,21.472637,1164,755,0.145149,0.591924,57.689721,1164,689,0.061304,0.296636,98.077655,981,291,0.012219,0.049828,223.741948,1164,58,0.136091,0.554983,18.414296,1164,646,AODV-AERS1,AODV-AERS1,AODV-AERS1,0.203504,0.829897,12.563828
465,GRID,30,33.775334,942.45539,15.845521,1528426,579,11,1.056319,4,1.476178,86,17,57,0.072623,5,24,6,0.052445,0.032734,96.699234,4949,162,0.63905,0.398868,388.401495,4949,1974,0.579483,0.361689,404.454131,4949,1790,0.451608,0.349449,625.224706,3992,1395,0.571389,0.356638,482.385573,4949,1765,0.092264,0.057587,225.976679,4949,285,AODV-AERS2,AODV-AERS2,AODV-AERS1,0.63905,0.398868,96.699234
990,HOTSPOT,24,9.584417,1582.423653,11.118441,146422,224,5,2.743844,2,1.730943,57,9,39,0.165675,18,20,-1,0,0,-1,1225,0,0,0,-1,1225,0,0,0,-1,1225,0,0,0,-1,0,0,0,0,-1,1225,0,0,0,-1,1225,0,NONE,NONE,NONE,0,0,-1
17,TWO_CLUSTER,78,42.164953,1360.102032,4.608121,663185,432,12,1.014493,4,3.419762,174,36,116,0.04301,37,62,6,0.045387,0.064281,108.192482,2878,185,0.033856,0.04795,18.774353,2878,138,0.474475,0.671994,16.463005,2878,1934,0.513483,0.950068,47.983514,2203,2093,0.573099,0.811675,129.959804,2878,2336,0.127083,0.179986,28.876293,2878,518,DSDV,OLSR,AODV-AERS3,0.573099,0.950068,16.463005
240,RING,21,18.211495,1073.833239,14.761064,169749,128,9,2.359908,3,2.279692,103,22,64,0.127814,1,12,5,0.176883,0.855189,15.363774,2486,2126,0.162323,0.784795,7.3834,2486,1951,0.160826,0.777554,4.285426,2486,1933,0.055162,0.33792,92.834588,1962,663,0,0,-1,2486,0,0.149594,0.72325,3.946842,2486,1798,AODV-AERS1,AODV-AERS1,AODV,0.176883,0.855189,3.946842
937,RING,56,319.217609,418.842356,2.70727,418891,323,9,1.62977,1,2.893263,51,8,26,0.139909,16,42,2,0.086112,0.189223,29.547292,2431,460,0.332467,0.730564,9.131196,2431,1776,0.138154,0.303579,93.943261,2431,738,0.454896,0.999589,3.237929,2431,2430,0.411278,0.903743,3.054655,2431,2197,0.219024,0.481283,69.587243,2431,1170,OLSR,OLSR,DSDV,0.454896,0.999589,3.054655
866,CORRIDOR,43,34.105725,1122.846999,6.252405,1684109,459,9,1.524749,3,1.78421,69,15,41,0.184278,19,36,5,0.533492,0.29859,455.819291,6879,2054,0.658943,0.368804,401.266467,6879,2537,0.606997,0.33973,400.224488,6879,2337,0.555829,0.38677,477.691397,5533,2140,0.306485,0.171537,498.178562,6879,1180,0.182073,0.101904,409.559204,6879,701,AODV-AERS2,OLSR,AODV-AERS3,0.658943,0.38677,400.224488
693,TWO_CLUSTER,55,96.060823,756.672923,12.196959,350062,1300,10,0.6363,2,3.200266,78,12,53,0.133106,45,54,3,0.06941,0.194444,8.936188,504,98,0.042496,0.119048,128.839205,504,60,0.304555,0.853175,37.356127,504,430,0.114031,0.377934,51.196095,426,161,0.128905,0.361111,31.861418,504,182,0.142362,0.39881,113.49122,504,201,AODV-AERS3,AODV-AERS3,AODV-AERS1,0.304555,0.853175,8.936188
135,HOTSPOT,77,276.898846,527.332805,1.804187,1060663,215,10,0.511277,4,1.321572,38,6,22,0.166214,61,73,3,0.448286,0.373986,448.198476,9249,3459,0.056635,0.047248,450.202324,9249,437,0,0,-1,9249,0,0.394243,0.395116,436.828894,7699,3042,0.200232,0.167045,464.822307,9249,1545,0.138154,0.115256,384.955998,9249,1066,AODV-AERS1,OLSR,AODV,0.448286,0.395116,384.955998
782,RANDOM,37,42.733795,930.497325,13.97645,160120,696,9,2.575935,2,4.925476,128,29,74,0.110104,1,36,5,0.112365,0.675174,47.346145,431,291,0.152523,0.916473,16.677911,431,395,0.112365,0.675174,6.424847,431,291,0.02394,0.179191,29.594931,346,62,0.007337,0.044084,369.883312,431,19,0.126652,0.761021,28.002631,431,328,AODV-AERS2,AODV-AERS2,AODV-AERS3,0.152523,0.916473,6.424847
989,LINE,48,47.372223,1006.6042,4.969681,1717237,1136,10,3.228122,4,2.676793,99,24,67,0.069182,0,47,4,0.549408,0.312279,267.784263,2834,885,1.07833,0.612915,363.594386,2834,1737,0.748685,0.425547,268.026248,2834,1206,0,0,-1,393,0,0.741856,0.421665,276.587285,2834,1195,0.339578,0.193013,199.406575,2834,547,AODV-AERS2,AODV-AERS2,AODV,1.07833,0.612915,199.406575
905,RANDOM,20,70.148518,533.956339,8.676258,1941407,140,5,0.829299,1,2.007407,107,19,74,0.10461,12,16,3,0.477568,0.205,533.83884,26000,5330,0.424525,0.182231,619.424783,26000,4738,0.421299,0.180846,499.874486,26000,4702,0.198285,0.101878,1248.969009,21722,2213,0.550413,0.236269,2531.178186,26000,6143,0.32919,0.141308,978.241971,26000,3674,DSDV,DSDV,AODV-AERS3,0.550413,0.236269,499.874486
302,GRID,62,173.512955,597.764187,0.309855,815759,188,7,1.420872,4,2.279765,173,28,110,0.039565,7,56,4,0.09815,0.104733,369.517456,8135,852,0.318413,0.339766,423.718443,8135,2764,0.237888,0.253841,427.750797,8135,2065,0.33673,0.434776,471.50818,6723,2923,0.388224,0.414259,484.572343,8135,3370,0.143309,0.152919,494.958745,8135,1244,DSDV,OLSR,AODV-AERS1,0.388224,0.434776,369.517456
413,HOTSPOT,20,6.669291,1731.709959,5.440661,560240,214,6,2.689633,1,3.940734,52,12,29,0.025661,14,19,-1,0,0,-1,4908,0,0,0,-1,4908,0,0,0,-1,4908,0,0,0,-1,0,0,0,0,-1,4908,0,0,0,-1,4908,0,NONE,NONE,NONE,0,0,-1
755,CORRIDOR,50,119.045953,648.078603,10.107157,753007,253,7,1.609625,3,4.398016,132,20,73,0.030951,5,17,3,0.243234,0.29086,195.074749,5580,1623,0.345892,0.41362,178.339586,5580,2308,0.537422,0.642652,289.250274,5580,3586,0.376615,0.535707,259.734221,4691,2513,0.718461,0.85914,353.470413,5580,4794,0.154812,0.185125,197.951918,5580,1033,DSDV,DSDV,AODV-AERS2,0.718461,0.85914,178.339586
722,GRID,26,23.899257,1043.024406,15.154045,569068,183,14,1.171894,4,2.790623,120,19,69,0.031718,5,24,8,0.14483,0.220755,482.750237,5830,1287,0.155521,0.23705,315.107468,5830,1382,0.226642,0.345455,312.636656,5830,2014,0.150345,0.46583,388.884155,2868,1336,0.008327,0.012693,680.352994,5830,74,0.224054,0.341509,328.369525,5830,1991,AODV-AERS3,OLSR,AODV-AERS3,0.226642,0.46583,312.636656
248,LINE,32,35.806333,945.3553,9.730429,610936,485,7,2.85573,4,5.892032,98,23,49,0.155446,0,31,4,0.57839,0.895383,5.505511,2361,2114,0.55021,0.851758,7.815701,2361,2011,0.634478,0.982211,3.822905,2361,2319,0.330782,0.78,3.651264,1550,1209,0.348019,0.538755,15.854465,2361,1272,0.317376,0.491317,4.639847,2361,1160,AODV-AERS3,AODV-AERS3,OLSR,0.634478,0.982211,3.651264
980,RING,58,121.949279,689.643072,5.58575,257290,292,7,2.52595,3,4.837112,165,32,79,0.195127,14,42,3,0.117419,0.416465,26.356258,1652,688,0.057344,0.20339,31.326602,1652,336,0.002389,0.008475,532.543054,1652,14,0.125611,0.523843,17.084943,1405,736,0.280405,0.994552,17.598889,1652,1643,0.176299,0.625303,23.207571,1652,1033,DSDV,DSDV,OLSR,0.280405,0.994552,17.084943
459,HOTSPOT,24,7.294105,1813.926217,6.084331,628489,254,13,2.508736,2,4.657454,123,27,67,0.095318,22,23,8,0.481581,0.690235,140.257853,4639,3202,0.559939,0.802544,229.474344,4639,3723,0.027523,0.039448,24.529323,4639,183,0,0,-1,0,0,0.320502,0.459366,224.086227,4639,2131,0.511811,0.733563,22.948024,4639,3403,AODV-AERS2,AODV-AERS2,AODV,0.559939,0.802544,22.948024
696,CORRIDOR,45,32.808377,1171.153678,14.282516,86461,213,8,1.091879,3,2.887411,115,26,52,0.181626,2,11,6,0.054755,0.55979,19.407075,761,426,0.05257,0.537451,20.644382,761,409,0.091901,0.939553,7.577569,761,715,0.018252,0.237856,91.495583,597,142,0.027378,0.279895,10.023189,761,213,0.075063,0.767411,17.145759,761,584,AODV-AERS3,AODV-AERS3,AODV-AERS3,0.091901,0.939553,7.577569
208,RING,69,55.838283,1111.625547,17.826448,161768,472,8,2.217643,4,2.202072,130,27,76,0.02833,27,63,5,0.0736,0.429907,12.514159,642,276,0.0336,0.196262,63.768522,642,126,0.134133,0.783489,10.953011,642,503,0,0,-1,513,0,0.028533,0.166667,25.282282,642,107,0.037867,0.221184,47.282153,642,142,AODV-AERS3,AODV-AERS3,AODV-AERS3,0.134133,0.783489,10.953011
191,LINE,32,93.859104,583.897732,14.388682,890878,265,5,2.803714,4,5.995023,127,27,71,0.185109,0,31,3,0.23565,0.239251,94.994446,6303,1508,0.311752,0.316516,192.329705,6303,1995,0.336286,0.341425,313.383056,6303,2152,0.055631,0.065841,264.487333,5407,356,0.65757,0.667619,270.861146,6303,4208,0.320972,0.325877,253.978646,6303,2054,DSDV,DSDV,AODV-AERS1,0.65757,0.667619,94.994446
958,RING,68,169.261769,633.833252,1.862872,1773191,297,8,0.828517,4,1.210258,64,12,36,0.082935,18,52,3,0.12688,0.065392,423.705994,11194,732,0.17368,0.089512,486.984023,11194,1002,0.20124,0.103716,427.229557,11194,1161,0.693333,0.419639,474.099961,9532,4000,0.825587,0.425496,469.684982,11194,4763,0.07488,0.038592,540.276264,11194,432,DSDV,DSDV,AODV-AERS1,0.825587,0.425496,423.705994
482,GRID,45,18.994701,1539.182197,8.542884,67577,374,18,0.544723,1,1.448525,67,15,32,0.070657,6,42,12,0.055958,0.772189,45.774972,338,261,0.038163,0.526627,56.328794,338,178,0.056173,0.775148,44.196263,338,262,0,0,-1,107,0,0.003645,0.050296,10.799153,338,17,0.001501,0.02071,1232.346886,338,7,AODV-AERS3,AODV-AERS3,DSDV,0.056173,0.775148,10.799153
330,TWO_CLUSTER,66,22.270644,1721.494271,4.653309,93555,928,11,2.976559,1,1.907367,90,11,45,0.096307,29,46,7,0,0,-1,189,0,0.074441,0.772487,66.395748,189,146,0.084638,0.878307,10.831614,189,166,0.07546,0.961039,9.053928,154,148,0.082089,0.851852,46.030535,189,161,0.089227,0.925926,31.004215,189,175,AODV,OLSR,OLSR,0.089227,0.961039,9.053928
176,RING,49,58.680577,913.799369,6.554845,251412,226,6,3.48478,1,3.155364,179,37,86,0.129269,1,25,4,0.243163,0.860911,7.154638,2085,1795,0.268089,0.949161,3.881702,2085,1979,0.233003,0.82494,7.985731,2085,1720,0.130996,0.546019,28.096718,1771,967,0.08995,0.318465,3.747467,2085,664,0.2265,0.801918,7.779492,2085,1672,AODV-AERS2,AODV-AERS2,DSDV,0.268089,0.949161,3.747467
674,CORRIDOR,21,9.846506,1460.389043,3.792018,84010,1121,13,0.86549,1,2.193965,80,20,53,0.1381,9,17,8,0.079664,0.928571,37.707558,140,130,0.075374,0.878571,57.936525,140,123,0.079664,0.928571,37.216289,140,130,0.037994,1,9.84782,62,62,0.085792,1,11.049474,140,140,0.079664,0.928571,37.852171,140,130,DSDV,OLSR,OLSR,0.085792,1,9.84782
861,LINE,53,83.600322,796.221607,0.529182,1237693,1336,5,2.583519,1,1.304828,167,26,97,0.124339,0,52,3,0.48813,0.386298,318.604322,1737,671,0.704915,0.557858,31.049802,1737,969,0,0,-1,1737,0,0.647445,0.998878,6.122994,891,890,1.161764,0.919401,20.778531,1737,1597,0.676544,0.535406,105.434452,1737,930,DSDV,OLSR,OLSR,1.161764,0.998878,6.122994
22,RANDOM,38,14.639042,1611.148104,4.809112,509109,1294,5,1.355112,3,3.927498,89,13,52,0.139728,24,30,-1,0,0,-1,737,0,0,0,-1,737,0,0,0,-1,737,0,0,0,-1,0,0,0,0,-1,737,0,0,0,-1,737,0,NONE,NONE,NONE,0,0,-1
95,HOTSPOT,36,21.846515,1283.690025,9.403474,854084,158,5,3.074396,2,2.036428,138,22,79,0.194316,28,31,-1,0,0,-1,10135,0,0,0,-1,10135,0,0,0,-1,10135,0,0,0,-1,0,0,0,0,-1,10135,0,0,0,-1,10135,0,NONE,NONE,NONE,0,0,-1
405,LINE,71,382.841283,430.64538,4.904044,2036152,853,7,2.19278,4,4.954908,107,22,48,0.100064,0,70,2,0.968395,0.460559,311.587017,4475,2061,0.756485,0.359777,40.903246,4475,1610,0,0,-1,4475,0,1.83389,0.872179,116.768521,4475,3903,1.827781,0.869274,62.860623,4475,3890,1.107946,0.526927,227.53895,4475,2358,OLSR,OLSR,AODV-AERS2,1.83389,0.872179,40.903246
313,GRID,68,97.599626,834.699933,5.474384,1384725,189,7,1.009159,3,4.499976,174,24,87,0.151866,8,63,5,0.277181,0.174347,477.795534,13737,2395,0.387707,0.243867,452.820273,13737,3350,0.216306,0.136056,441.308797,13737,1869,0.380647,0.287098,587.393625,11456,3289,0.42289,0.265997,688.560375,13737,3654,0.236559,0.148795,577.428559,13737,2044,DSDV,OLSR,AODV-AERS3,0.42289,0.287098,441.308797
216,CORRIDOR,36,135.872052,514.737944,7.330979,245355,1204,5,2.961899,3,4.904732,155,30,82,0.089759,4,20,2,0.250999,1,2.868374,382,382,0.151782,0.604712,16.057119,382,231,0.248371,0.989529,11.663977,382,378,0.17478,0.696335,5.512074,382,266,0.178065,0.709424,23.42999,382,271,0.122214,0.486911,51.966395,382,186,AODV-AERS1,AODV-AERS1,AODV-AERS1,0.250999,1,2.868374
767,GRID,61,46.445625,1146.02083,6.686343,188290,207,9,2.248256,2,5.588637,57,7,27,0.03537,7,56,7,0.18612,0.870968,7.753874,1705,1485,0.170579,0.79824,6.736135,1705,1361,0.184992,0.865689,7.118917,1705,1476,0.151277,0.941498,4.846254,1282,1207,0.175341,0.820528,14.975145,1705,1399,0.1786,0.835777,7.474554,1705,1425,AODV-AERS1,OLSR,OLSR,0.18612,0.941498,4.846254
701,TWO_CLUSTER,46,84.578274,737.478743,2.049764,1455456,402,6,0.727303,4,5.469601,137,33,62,0.114635,28,45,3,0.716896,0.460519,382.192088,6788,3126,0.594661,0.381998,417.243458,6788,2593,0.525403,0.337507,387.129599,6788,2291,0.810235,0.624757,439.850807,5655,3533,0.922149,0.592369,524.54955,6788,4021,0.166955,0.107248,426.781633,6788,728,DSDV,OLSR,AODV-AERS1,0.922149,0.624757,382.192088
983,LINE,52,111.033601,684.343992,2.938923,1759312,272,5,0.71534,3,3.936763,151,18,83,0.131914,0,51,3,0.12352,0.06366,437.666132,12127,772,0.25936,0.133669,467.784737,12127,1621,0.21184,0.109178,495.482275,12127,1324,0.70208,0.433212,518.518406,10129,4388,0.25216,0.129958,784.005726,12127,1576,0.24864,0.128144,418.779,12127,1554,OLSR,OLSR,AODV,0.70208,0.433212,418.779
727,CORRIDOR,32,36.8823,931.463823,9.287965,290559,1329,6,2.452887,3,5.45626,30,7,14,0.036183,8,25,4,0.230871,0.779951,24.152281,409,319,0.241003,0.814181,16.08328,409,333,0.270676,0.914425,12.981113,409,374,0.015198,0.063063,398.232092,333,21,0,0,-1,409,0,0.283703,0.958435,11.303146,409,392,AODV,AODV,AODV,0.283703,0.958435,11.303146
266,TWO_CLUSTER,40,14.208267,1677.874359,3.862254,320814,132,11,3.403514,3,3.2348,158,23,77,0.154002,22,33,8,0.282539,0.726575,147.65839,4557,3311,0.298411,0.767391,14.846,4557,3497,0.312747,0.804257,9.100308,4557,3665,0.069376,0.402874,12.092816,2018,813,0,0,-1,4557,0,0.312661,0.804038,9.885947,4557,3664,AODV-AERS3,AODV-AERS3,AODV-AERS3,0.312747,0.804257,9.100308
275,HOTSPOT,29,44.678573,805.655452,10.620911,599544,434,9,2.214876,1,3.20938,122,30,66,0.070277,20,26,5,0.231862,0.36332,81.258996,2590,941,0.038438,0.060232,30.129803,2590,156,0.236298,0.37027,67.246307,2590,959,0.000739,0.007026,3009.473918,427,3,0.08895,0.139382,183.181218,2590,361,0.231123,0.362162,57.26453,2590,938,AODV-AERS3,AODV-AERS3,AODV-AERS2,0.236298,0.37027,30.129803
910,GRID,73,219.452494,576.754736,2.569509,766611,651,10,2.836545,4,4.165957,177,38,88,0.196354,8,72,3,0.122763,0.153602,105.314593,2207,339,0.273049,0.34164,173.21153,2207,754,0.21221,0.265519,106.516508,2207,586,0.621421,0.92159,9.146283,1862,1716,0.640252,0.801087,92.724955,2207,1768,0.153545,0.192116,182.879856,2207,424,DSDV,OLSR,OLSR,0.640252,0.92159,9.146283
34,HOTSPOT,64,161.68519,629.150964,1.629012,354795,461,8,2.931365,3,2.824994,38,6,19,0.099633,49,62,3,0.320784,0.852391,7.560222,1443,1230,0.300442,0.798337,10.300204,1443,1152,0.327565,0.870409,8.27035,1443,1256,0.186994,0.991701,9.39026,723,717,0.347907,0.924463,6.526995,1443,1334,0.342691,0.910603,7.030934,1443,1314,DSDV,OLSR,DSDV,0.347907,0.991701,6.526995
944,HOTSPOT,35,76.838437,674.908288,3.597145,1392018,210,10,2.864277,2,3.349926,68,10,36,0.149846,25,32,3,0.363156,0.230206,442.060166,12428,2861,0.497325,0.315256,396.807952,12428,3918,0.325203,0.206147,390.761646,12428,2562,0.506464,0.418414,471.789937,9536,3990,0.357952,0.226907,477.864585,12428,2820,0.137723,0.087303,430.622506,12428,1085,OLSR,OLSR,AODV-AERS3,0.506464,0.418414,390.761646
67,TWO_CLUSTER,64,85.38924,865.741851,2.059628,1612666,311,9,1.616076,4,5.358414,131,24,90,0.130428,15,52,3,0.109384,0.06223,362.076266,9722,605,0.120774,0.06871,519.945303,9722,668,0.211355,0.120243,458.169217,9722,1169,0.504251,0.345644,480.012064,8069,2789,0.095282,0.054207,424.258885,9722,527,0.155669,0.088562,452.450713,9722,861,OLSR,OLSR,AODV-AERS1,0.504251,0.345644,362.076266
123,RING,34,24.306472,1182.710626,6.263317,527418,807,10,2.596607,4,5.450072,115,25,57,0.116871,2,20,5,0.466264,0.854694,10.485478,1225,1047,0.412824,0.756735,9.236592,1225,927,0.500109,0.916735,8.985366,1225,1123,0.114896,0.254438,20.67826,1014,258,0.291248,0.533878,9.25945,1225,654,0.485859,0.890612,9.496187,1225,1091,AODV-AERS3,AODV-AERS3,AODV-AERS3,0.500109,0.916735,8.985366
620,GRID,49,56.366504,932.368284,3.44522,1192971,727,11,2.186713,1,1.561246,88,21,61,0.065086,0,48,6,1.181424,0.953836,7.610557,3076,2934,0.898349,0.725293,144.447195,3076,2231,1.129077,0.911573,11.043683,3076,2804,0.439309,0.435877,218.818002,2503,1091,0.814595,0.657672,132.140683,3076,2023,1.039283,0.839077,19.628221,3076,2581,AODV-AERS1,AODV-AERS1,AODV-AERS1,1.181424,0.953836,7.610557
954,TWO_CLUSTER,44,27.034567,1275.753085,11.30363,705521,279,8,2.687643,3,3.247967,156,37,94,0.101897,14,39,5,0.469587,0.604936,248.985318,4741,2868,0.113631,0.146383,95.859273,4741,694,0.518871,0.668424,293.317586,4741,3169,0.333852,0.526058,390.456417,3876,2039,0,0,-1,4741,0,0.2921,0.376292,253.551834,4741,1784,AODV-AERS3,AODV-AERS3,AODV-AERS2,0.518871,0.668424,95.859273
739,RING,49,62.507849,885.382151,9.34977,205352,695,8,0.893676,1,4.322454,26,6,13,0.061911,14,37,4,0.194342,0.909747,30.937153,554,504,0.186245,0.871841,16.607187,554,483,0.19627,0.918773,11.827218,554,509,0.103726,0.591209,26.252813,455,269,0.192414,0.900722,11.84844,554,499,0.006555,0.030686,59.354398,554,17,AODV-AERS3,AODV-AERS3,AODV-AERS3,0.19627,0.918773,11.827218
770,LINE,31,39.244763,888.771236,10.858635,1767511,1241,7,1.040455,4,4.600046,161,33,99,0.122639,0,30,4,1.283213,0.710112,161.426047,2670,1896,0.371563,0.205618,210.521878,2670,549,1.213502,0.671536,180.594623,2670,1793,0.31945,0.387203,80.976351,1219,472,0.896083,0.49588,287.197913,2670,1324,0,0,-1,2670,0,AODV-AERS1,AODV-AERS1,OLSR,1.283213,0.710112,80.976351
298,TWO_CLUSTER,52,20.301081,1600.449916,11.623242,602152,1265,9,1.864746,1,2.549605,38,8,23,0.084524,16,21,6,0.407554,0.662556,44.189231,892,591,0.267565,0.434978,39.794917,892,388,0.437206,0.710762,19.754861,892,634,0.238602,0.475928,36.00692,727,346,0.24136,0.392377,14.39734,892,350,0.5172,0.840807,17.651273,892,750,AODV,AODV,DSDV,0.5172,0.840807,14.39734
245,LINE,69,437.28289,397.231155,3.133895,958504,446,5,3.486275,1,1.101791,117,15,55,0.082303,0,68,2,0.88303,0.866965,6.84725,4029,3493,0,0,-1,4029,0,0.00632,0.006205,477.843604,4029,25,0.724778,0.711591,61.553003,4029,2867,0.913872,0.897245,44.132553,4029,3615,0.470461,0.461901,114.22425,4029,1861,DSDV,DSDV,AODV-AERS1,0.913872,0.897245,6.84725
347,GRID,47,27.738378,1301.692477,5.29849,1658509,426,13,1.290075,1,2.34472,105,26,71,0.146594,6,42,9,0.82398,0.466228,406.795779,7299,3403,0.240438,0.136046,358.004342,7299,993,0.255209,0.144403,344.095137,7299,1054,0,0,-1,1078,0,0.453516,0.25661,516.395322,7299,1873,0.097095,0.054939,345.015524,7299,401,AODV-AERS1,AODV-AERS1,AODV-AERS3,0.82398,0.466228,344.095137
645,CORRIDOR,32,17.505198,1352.04604,13.921117,870565,216,9,1.329795,3,2.549728,165,40,100,0.117282,11,15,7,0.182967,0.186077,319.484041,7556,1406,0.170214,0.173107,357.693365,7556,1308,0.246473,0.250662,368.669168,7556,1894,0.090703,0.117736,381.487264,5920,697,0,0,-1,7556,0,0.249335,0.253573,374.193108,7556,1916,AODV,AODV,AODV-AERS1,0.249335,0.253573,319.484041
15,RING,24,15.383158,1249.058746,12.117196,65892,1003,9,0.606803,4,2.708411,27,7,18,0.098297,1,13,6,0.065434,0.96748,24.152282,123,119,0.061035,0.902439,46.830804,123,111,0.065984,0.97561,23.066656,123,120,0.022545,0.414141,174.897572,99,41,0.030243,0.447154,59.941713,123,55,0.056636,0.837398,25.114252,123,103,AODV-AERS3,AODV-AERS3,AODV-AERS3,0.065984,0.97561,23.066656
50,CORRIDOR,36,11.17183,1795.101852,10.347582,492258,1076,11,0.704462,2,4.202698,38,5,17,0.066807,14,32,7,0.38272,0.75846,20.104776,857,650,0.208435,0.413069,17.269123,857,354,0.355046,0.703617,22.966531,857,603,0.136013,0.341716,11.304628,676,231,0.07831,0.155193,218.44279,857,133,0.256717,0.508751,18.858728,857,436,AODV-AERS1,AODV-AERS1,OLSR,0.38272,0.75846,11.304628
668,HOTSPOT,31,25.075998,1111.864167,7.133064,380099,375,9,3.485975,3,2.716159,136,26,71,0.127625,26,29,5,0,0,-1,1900,0,0,0,-1,1900,0,0,0,-1,1900,0,0,0,-1,0,0,0,0,-1,1900,0,0,0,-1,1900,0,NONE,NONE,NONE,0,0,-1
460,LINE,49,95.76002,715.329154,2.229556,979719,557,5,1.745775,2,3.415501,64,15,34,0.079752,0,48,3,0.475176,0.461935,16.247354,3297,1523,0.138528,0.134668,213.794722,3297,444,0,0,-1,3297,0,0.831792,0.946733,13.149149,2816,2666,0.287976,0.279951,81.768781,3297,923,1.005888,0.977859,4.126156,3297,3224,AODV,AODV,AODV,1.005888,0.977859,4.126156
448,RING,31,23.033776,1160.107618,5.969984,1015778,1200,7,0.800901,3,5.243626,40,9,28,0.080687,4,19,5,0.911012,0.876497,10.482916,1587,1391,0.88809,0.854442,9.425957,1587,1356,0.88678,0.853182,10.22797,1587,1354,0.284241,0.3273,31.022105,1326,434,0.867132,0.834279,10.686738,1587,1324,0.960787,0.924386,9.940406,1587,1467,AODV,AODV,AODV-AERS2,0.960787,0.924386,9.425957
118,CORRIDOR,21,15.132202,1178.036065,12.511003,447576,186,8,2.778884,2,3.500263,148,29,71,0.195795,13,17,5,0.413049,0.802261,6.552126,4511,3619,0,0,-1,4511,0,0.489974,0.951674,4.366916,4511,4293,0.106829,0.442135,220.181859,2117,936,0.273806,0.531811,20.617397,4511,2399,0.462012,0.897362,27.611033,4511,4048,AODV-AERS3,AODV-AERS3,AODV-AERS3,0.489974,0.951674,4.366916
